trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1238,False,"{'a': 0.6, 'e': 0.99999975936877}",25,0,-248.44612737152084,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 4}",0
1239,False,"{'a': 0.6, 'e': 0.9999997545076978}",20,0,-91.57144250501031,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
1240,False,"{'a': 0.6, 'e': 0.9999997495484255}",25,0,-165.748346658628,"{0: 14, 1: 5, 2: 1, 3: 3, 4: 2}",0
1241,False,"{'a': 0.6, 'e': 0.9999997444889694}",25,0,-88.3742240801561,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
1242,False,"{'a': 0.6, 'e': 0.9999997393273055}",25,0,-150.3382790920654,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
1243,False,"{'a': 0.6, 'e': 0.9999997340613692}",20,0,-137.58151281119262,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
1244,False,"{'a': 0.6, 'e': 0.999999728689054}",20,0,-117.30365713068379,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
1245,False,"{'a': 0.6, 'e': 0.9999997232082107}",20,0,-55.06958960463254,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1246,False,"{'a': 0.6, 'e': 0.9999997176166473}",35,0,-272.64963552082247,"{0: 19, 1: 2, 2: 8, 3: 2, 4: 4}",0
1247,False,"{'a': 0.6, 'e': 0.9999997119121269}",25,0,-151.17608458057285,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
1248,False,"{'a': 0.6, 'e': 0.9999997060923673}",25,0,-178.4699181819342,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
1249,False,"{'a': 0.6, 'e': 0.9999997001550411}",25,0,-162.1036281942859,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
1250,False,"{'a': 0.6, 'e': 0.999999694097773}",20,0,-69.22327301662456,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1251,False,"{'a': 0.6, 'e': 0.99999968791814}",25,0,-60.3726627293524,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
1252,False,"{'a': 0.6, 'e': 0.9999996816136704}",25,0,-191.45236820037482,"{0: 9, 1: 6, 2: 7, 3: 1, 4: 2}",0
1253,False,"{'a': 0.6, 'e': 0.9999996751818419}",20,0,-156.48922728603495,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
1254,False,"{'a': 0.6, 'e': 0.9999996686200819}",25,0,-124.18010474062966,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1255,False,"{'a': 0.6, 'e': 0.999999661925766}",20,0,-59.4684513085886,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1256,False,"{'a': 0.6, 'e': 0.9999996550962157}",25,0,-142.41003487148075,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
1257,False,"{'a': 0.6, 'e': 0.9999996481286996}",25,0,-213.9197740444471,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
1258,False,"{'a': 0.6, 'e': 0.9999996410204303}",25,0,-228.98795131616495,"{0: 11, 1: 4, 2: 6, 3: 0, 4: 4}",0
1259,False,"{'a': 0.6, 'e': 0.9999996337685646}",25,0,-138.58757425923432,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
1260,False,"{'a': 0.6, 'e': 0.9999996263702017}",25,0,-110.93057087112234,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
1261,False,"{'a': 0.6, 'e': 0.999999618822382}",25,6,-131.1026055447267,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 3}",1
1262,False,"{'a': 0.6, 'e': 0.9999996111220861}",25,0,-170.47028172214635,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
1263,False,"{'a': 0.6, 'e': 0.9999996032662344}",30,0,-250.21190118283056,"{0: 11, 1: 4, 2: 12, 3: 0, 4: 3}",0
1264,False,"{'a': 0.6, 'e': 0.999999595251684}",25,0,-178.33996838840298,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
1265,False,"{'a': 0.6, 'e': 0.999999587075229}",20,0,-138.7975658929811,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
1266,False,"{'a': 0.6, 'e': 0.9999995787335987}",35,16,-60.325982252253965,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 0}",1
1267,False,"{'a': 0.6, 'e': 0.9999995702234565}",25,0,-143.59581158294466,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
1268,False,"{'a': 0.6, 'e': 0.9999995615413984}",20,0,-100.71161090050492,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
1269,False,"{'a': 0.6, 'e': 0.9999995526839509}",25,0,-132.82773265676212,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
1270,False,"{'a': 0.6, 'e': 0.9999995436475715}",20,0,-128.50234352611895,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
1271,False,"{'a': 0.6, 'e': 0.9999995344286452}",20,7,-76.63337863821442,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 1}",1
1272,False,"{'a': 0.6, 'e': 0.9999995250234843}",30,0,-165.2814829397597,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
1273,False,"{'a': 0.6, 'e': 0.9999995154283269}",25,0,-85.62753150539886,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1274,False,"{'a': 0.6, 'e': 0.9999995056393346}",25,0,-4.362774310024589,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1275,False,"{'a': 0.6, 'e': 0.9999994956525918}",30,0,-227.20985294506278,"{0: 19, 1: 1, 2: 4, 3: 2, 4: 4}",0
1276,False,"{'a': 0.6, 'e': 0.9999994854641036}",35,0,-140.46798451231365,"{0: 27, 1: 2, 2: 2, 3: 1, 4: 3}",0
1277,False,"{'a': 0.6, 'e': 0.9999994750697945}",25,0,-78.34212400553567,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1278,False,"{'a': 0.6, 'e': 0.9999994644655065}",25,0,-113.02975355775789,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
1279,False,"{'a': 0.6, 'e': 0.9999994536469982}",20,0,-48.50947731239438,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1280,False,"{'a': 0.6, 'e': 0.9999994426099414}",20,0,-118.57056947293714,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
1281,False,"{'a': 0.6, 'e': 0.9999994313499218}",25,0,-22.359902502154892,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1282,False,"{'a': 0.6, 'e': 0.9999994198624348}",25,0,-189.9714386881405,"{0: 11, 1: 5, 2: 6, 3: 0, 4: 3}",0
1283,False,"{'a': 0.6, 'e': 0.9999994081428855}",30,0,-153.84045086729384,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
1284,False,"{'a': 0.6, 'e': 0.9999993961865858}",25,0,-75.0779455315674,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1285,False,"{'a': 0.6, 'e': 0.9999993839887533}",20,0,-22.981789439602437,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1286,False,"{'a': 0.6, 'e': 0.9999993715445085}",20,0,-183.02630365756315,"{0: 8, 1: 5, 2: 3, 3: 1, 4: 3}",0
1287,False,"{'a': 0.6, 'e': 0.9999993588488737}",20,0,-37.042915696373974,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1288,False,"{'a': 0.6, 'e': 0.9999993458967702}",20,0,-36.718679959046405,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1289,False,"{'a': 0.6, 'e': 0.9999993326830171}",20,0,-64.23116615831346,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
1290,False,"{'a': 0.6, 'e': 0.9999993192023292}",20,0,-40.27777510697977,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1291,False,"{'a': 0.6, 'e': 0.9999993054493134}",20,8,-14.451527828485304,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
1292,False,"{'a': 0.6, 'e': 0.9999992914184688}",20,0,-51.21559109233109,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
1293,False,"{'a': 0.6, 'e': 0.9999992771041827}",30,0,-200.3359317515334,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
1294,False,"{'a': 0.6, 'e': 0.9999992625007291}",20,0,-69.70103783383215,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
1295,False,"{'a': 0.6, 'e': 0.9999992476022669}",25,0,-175.50506425072055,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
1296,False,"{'a': 0.6, 'e': 0.9999992324028361}",20,13,-25.174395380680146,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
1297,False,"{'a': 0.6, 'e': 0.999999216896357}",25,0,-190.83440038037125,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
1298,False,"{'a': 0.6, 'e': 0.9999992010766267}",25,0,-30.323125890387175,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
1299,False,"{'a': 0.6, 'e': 0.9999991849373171}",25,0,-189.69194307831248,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
1300,False,"{'a': 0.6, 'e': 0.9999991684719722}",25,0,-82.18726411837524,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
1301,False,"{'a': 0.6, 'e': 0.9999991516740061}",20,0,-83.81224446934348,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1302,False,"{'a': 0.6, 'e': 0.9999991345366991}",20,0,-121.81169143526725,"{0: 10, 1: 1, 2: 5, 3: 4, 4: 0}",0
1303,False,"{'a': 0.6, 'e': 0.9999991170531961}",20,0,-93.73043493882174,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
1304,False,"{'a': 0.6, 'e': 0.9999990992165037}",20,0,-130.78495375565618,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
1305,False,"{'a': 0.6, 'e': 0.9999990810194866}",20,0,-43.11169714781783,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1306,False,"{'a': 0.6, 'e': 0.9999990624548661}",20,0,-32.46812165116504,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1307,False,"{'a': 0.6, 'e': 0.9999990435152162}",20,11,-49.46103796034876,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1308,False,"{'a': 0.6, 'e': 0.9999990241929609}",20,0,-65.79539526363882,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1309,False,"{'a': 0.6, 'e': 0.9999990044803707}",30,0,-161.66708468234984,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
1310,False,"{'a': 0.6, 'e': 0.9999989843695606}",35,0,-72.6838150346621,"{0: 27, 1: 4, 2: 1, 3: 2, 4: 1}",0
1311,False,"{'a': 0.6, 'e': 0.999998963852486}",25,0,-172.45516763803496,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
1312,False,"{'a': 0.6, 'e': 0.9999989429209398}",25,0,-173.44565679579975,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
1313,False,"{'a': 0.6, 'e': 0.9999989215665492}",30,0,-95.5898755555853,"{0: 18, 1: 2, 2: 9, 3: 1, 4: 0}",0
1314,False,"{'a': 0.6, 'e': 0.9999988997807724}",30,0,-90.36263959355627,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
1315,False,"{'a': 0.6, 'e': 0.9999988775548947}",25,0,-176.9264423901413,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
1316,False,"{'a': 0.6, 'e': 0.9999988548800253}",25,0,-71.29591962722895,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1317,False,"{'a': 0.6, 'e': 0.9999988317470944}",20,12,-25.654058480116845,"{0: 4, 1: 2, 2: 2, 3: 0, 4: 0}",1
1318,False,"{'a': 0.6, 'e': 0.9999988081468484}",25,0,-167.89652454830173,"{0: 11, 1: 3, 2: 7, 3: 3, 4: 1}",0
1319,False,"{'a': 0.6, 'e': 0.9999987840698469}",20,0,-106.19287829021441,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
1320,False,"{'a': 0.6, 'e': 0.9999987595064589}",25,0,-194.763123694335,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
1321,False,"{'a': 0.6, 'e': 0.9999987344468588}",30,19,-5.197989716690641,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1322,False,"{'a': 0.6, 'e': 0.9999987088810224}",30,0,-165.66028336005152,"{0: 15, 1: 5, 2: 8, 3: 0, 4: 2}",0
1323,False,"{'a': 0.6, 'e': 0.9999986827987233}",25,0,-146.3464278350749,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
1324,False,"{'a': 0.6, 'e': 0.9999986561895281}",20,2,-88.83604104561248,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 1}",1
1325,False,"{'a': 0.6, 'e': 0.999998629042793}",20,0,-124.60776572354055,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
1326,False,"{'a': 0.6, 'e': 0.9999986013476592}",20,11,-30.23502424866194,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
1327,False,"{'a': 0.6, 'e': 0.999998573093048}",20,0,-116.27833594105714,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
1328,False,"{'a': 0.6, 'e': 0.9999985442676576}",35,0,-97.86794810698152,"{0: 24, 1: 2, 2: 7, 3: 2, 4: 0}",0
1329,False,"{'a': 0.6, 'e': 0.9999985148599572}",20,0,-118.1064853017294,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
1330,False,"{'a': 0.6, 'e': 0.9999984848581834}",35,0,-94.49454142170106,"{0: 25, 1: 1, 2: 6, 3: 3, 4: 0}",0
1331,False,"{'a': 0.6, 'e': 0.9999984542503358}",30,0,-76.65593419591266,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
1332,False,"{'a': 0.6, 'e': 0.9999984230241705}",25,0,-146.62734870258026,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
1333,False,"{'a': 0.6, 'e': 0.9999983911671968}",25,8,-61.72424267964524,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 1}",1
1334,False,"{'a': 0.6, 'e': 0.9999983586666715}",25,0,-138.05506647300444,"{0: 15, 1: 6, 2: 1, 3: 0, 4: 3}",0
1335,False,"{'a': 0.6, 'e': 0.9999983255095944}",20,0,-87.68662055324025,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
1336,False,"{'a': 0.6, 'e': 0.9999982916827022}",25,0,-108.1469559470842,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
1337,False,"{'a': 0.6, 'e': 0.9999982571724638}",30,0,-210.6527450416531,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
1338,False,"{'a': 0.6, 'e': 0.9999982219650746}",20,12,-76.58690190941446,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 2}",1
1339,False,"{'a': 0.6, 'e': 0.9999981860464517}",20,2,-89.47105176928346,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
1340,False,"{'a': 0.6, 'e': 0.9999981494022271}",25,0,-92.65390261466615,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
1341,False,"{'a': 0.6, 'e': 0.9999981120177428}",30,0,-200.33164660808703,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
1342,False,"{'a': 0.6, 'e': 0.9999980738780447}",35,0,-173.64501388608883,"{0: 20, 1: 7, 2: 4, 3: 2, 4: 2}",0
1343,False,"{'a': 0.6, 'e': 0.9999980349678768}",20,2,-158.05764128724635,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 4}",1
1344,False,"{'a': 0.6, 'e': 0.9999979952716741}",25,0,-155.11907995994446,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
1345,False,"{'a': 0.6, 'e': 0.9999979547735586}",20,8,-46.976479567443256,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
1346,False,"{'a': 0.6, 'e': 0.9999979134573298}",25,0,-125.40866102241183,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
1347,False,"{'a': 0.6, 'e': 0.9999978713064616}",20,0,-90.3440635283029,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1348,False,"{'a': 0.6, 'e': 0.9999978283040929}",20,0,-173.54614564925583,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
1349,False,"{'a': 0.6, 'e': 0.9999977844330228}",20,0,-127.69051710813608,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
1350,False,"{'a': 0.6, 'e': 0.999997739675702}",20,0,-42.990555405051765,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1351,False,"{'a': 0.6, 'e': 0.9999976940142278}",20,0,-153.26118588988172,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
1352,False,"{'a': 0.6, 'e': 0.9999976474303346}",20,0,-97.68705435594299,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1353,False,"{'a': 0.6, 'e': 0.999997599905389}",20,0,-97.49121006437694,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
1354,False,"{'a': 0.6, 'e': 0.9999975514203802}",25,0,-96.46753856160606,"{0: 15, 1: 1, 2: 7, 3: 2, 4: 0}",0
1355,False,"{'a': 0.6, 'e': 0.9999975019559143}",20,0,-154.71418668104957,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
1356,False,"{'a': 0.6, 'e': 0.9999974514922051}",30,0,-63.44801361456451,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
1357,False,"{'a': 0.6, 'e': 0.9999974000090663}",25,0,-140.48568572099202,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
1358,False,"{'a': 0.6, 'e': 0.9999973474859046}",20,0,-96.008375507366,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1359,False,"{'a': 0.6, 'e': 0.9999972939017105}",25,0,-183.10437116568244,"{0: 12, 1: 0, 2: 10, 3: 1, 4: 2}",0
1360,False,"{'a': 0.6, 'e': 0.9999972392350497}",25,0,-114.81084069308602,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
1361,False,"{'a': 0.6, 'e': 0.9999971834640554}",20,0,-94.23567602746459,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1362,False,"{'a': 0.6, 'e': 0.9999971265664186}",35,0,-176.28852033689898,"{0: 22, 1: 1, 2: 8, 3: 2, 4: 2}",0
1363,False,"{'a': 0.6, 'e': 0.99999706851938}",25,0,-167.17202580523667,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
1364,False,"{'a': 0.6, 'e': 0.9999970092997202}",20,0,-185.19002758327292,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
1365,False,"{'a': 0.6, 'e': 0.9999969488837513}",20,0,-62.04213115287871,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1366,False,"{'a': 0.6, 'e': 0.9999968872473063}",20,0,-89.75972073253634,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
1367,False,"{'a': 0.6, 'e': 0.9999968243657306}",25,0,-164.759614959443,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
1368,False,"{'a': 0.6, 'e': 0.9999967602138706}",20,0,-119.77594524125062,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1369,False,"{'a': 0.6, 'e': 0.9999966947660657}",20,0,-140.95893670359249,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
1370,False,"{'a': 0.6, 'e': 0.9999966279961363}",20,0,-119.02434654637669,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
1371,False,"{'a': 0.6, 'e': 0.9999965598773741}",20,0,-118.67078593615192,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
1372,False,"{'a': 0.6, 'e': 0.9999964903825311}",20,0,-78.39914983979722,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1373,False,"{'a': 0.6, 'e': 0.9999964194838091}",20,0,-95.7823360975975,"{0: 12, 1: 3, 2: 1, 3: 4, 4: 0}",0
1374,False,"{'a': 0.6, 'e': 0.9999963471528481}",20,0,-40.65944471526279,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1375,False,"{'a': 0.6, 'e': 0.9999962733607158}",20,0,-67.06593678373464,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
1376,False,"{'a': 0.6, 'e': 0.9999961980778946}",25,0,-252.61104218101468,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 5}",0
1377,False,"{'a': 0.6, 'e': 0.9999961212742713}",30,0,-99.37867815472056,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
1378,False,"{'a': 0.6, 'e': 0.9999960429191241}",25,0,-125.15480404591837,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
1379,False,"{'a': 0.6, 'e': 0.9999959629811106}",25,0,-144.6138839409412,"{0: 14, 1: 5, 2: 2, 3: 2, 4: 2}",0
1380,False,"{'a': 0.6, 'e': 0.999995881428255}",20,0,-125.26344242898692,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
1381,False,"{'a': 0.6, 'e': 0.9999957982279366}",20,0,-79.68434639129528,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
1382,False,"{'a': 0.6, 'e': 0.9999957133468742}",25,0,-64.60957348233639,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
1383,False,"{'a': 0.6, 'e': 0.9999956267511154}",25,0,-73.79692408549712,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1384,False,"{'a': 0.6, 'e': 0.999995538406022}",20,0,-65.37750315420695,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1385,False,"{'a': 0.6, 'e': 0.9999954482762552}",30,0,-197.06800495821477,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
1386,False,"{'a': 0.6, 'e': 0.9999953563257631}",25,0,-246.83622032706575,"{0: 13, 1: 0, 2: 6, 3: 2, 4: 4}",0
1387,False,"{'a': 0.6, 'e': 0.9999952625177653}",25,17,-0.20848661464062967,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.6, 'e': 0.9999951668147382}",20,0,-175.49592322544027,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
1389,False,"{'a': 0.6, 'e': 0.9999950691784009}",35,0,-87.45345614079355,"{0: 25, 1: 3, 2: 6, 3: 0, 4: 1}",0
1390,False,"{'a': 0.6, 'e': 0.9999949695696981}",25,0,-141.64022489857558,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
1391,False,"{'a': 0.6, 'e': 0.9999948679487867}",30,0,-222.47997964627007,"{0: 14, 1: 5, 2: 5, 3: 4, 4: 2}",0
1392,False,"{'a': 0.6, 'e': 0.999994764275018}",20,0,-109.89028970934194,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
1393,False,"{'a': 0.6, 'e': 0.9999946585069223}",25,0,-97.75766146400161,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
1394,False,"{'a': 0.6, 'e': 0.9999945506021924}",20,0,-60.05555973235636,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
1395,False,"{'a': 0.6, 'e': 0.9999944405176665}",30,0,-190.06161164425467,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
1396,False,"{'a': 0.6, 'e': 0.9999943282093104}",25,0,-155.35333049318598,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
1397,False,"{'a': 0.6, 'e': 0.999994213632201}",30,0,-18.184010005763625,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
1398,False,"{'a': 0.6, 'e': 0.9999940967405078}",25,0,-98.61524202660723,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
1399,False,"{'a': 0.6, 'e': 0.9999939774874737}",25,0,-151.5818036611457,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
1400,False,"{'a': 0.6, 'e': 0.9999938558253978}",20,0,-107.4294830722807,"{0: 8, 1: 7, 2: 4, 3: 0, 4: 1}",0
1401,False,"{'a': 0.6, 'e': 0.9999937317056155}",25,0,-56.325230974875,"{0: 16, 1: 6, 2: 2, 3: 1, 4: 0}",0
1402,False,"{'a': 0.6, 'e': 0.999993605078479}",20,0,-37.72877689541348,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1403,False,"{'a': 0.6, 'e': 0.9999934758933379}",25,0,-170.0955455259145,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
1404,False,"{'a': 0.6, 'e': 0.9999933440985179}",25,0,-41.19101161659732,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
1405,False,"{'a': 0.6, 'e': 0.999993209641302}",25,16,-17.79467544777018,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1406,False,"{'a': 0.6, 'e': 0.9999930724679073}",20,0,-87.70968254407157,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
1407,False,"{'a': 0.6, 'e': 0.9999929325234649}",20,0,-97.85471225042035,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1408,False,"{'a': 0.6, 'e': 0.9999927897519977}",20,0,-166.93106146714408,"{0: 6, 1: 3, 2: 8, 3: 2, 4: 1}",0
1409,False,"{'a': 0.6, 'e': 0.9999926440963977}",30,0,-173.77113283987322,"{0: 14, 1: 6, 2: 6, 3: 3, 4: 1}",0
1410,False,"{'a': 0.6, 'e': 0.9999924954984029}",25,0,-49.54100536794638,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
1411,False,"{'a': 0.6, 'e': 0.999992343898575}",25,0,-156.0773859902488,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
1412,False,"{'a': 0.6, 'e': 0.9999921892362749}",20,0,-40.46190461515407,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1413,False,"{'a': 0.6, 'e': 0.9999920314496384}",20,0,-65.55259593912663,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1414,False,"{'a': 0.6, 'e': 0.9999918704755516}",25,0,-143.90888072196867,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
1415,False,"{'a': 0.6, 'e': 0.9999917062496261}",25,0,-48.01375222540001,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
1416,False,"{'a': 0.6, 'e': 0.9999915387061724}",25,0,-156.54641881625216,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
1417,False,"{'a': 0.6, 'e': 0.9999913677781742}",25,0,-131.137425371295,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
1418,False,"{'a': 0.6, 'e': 0.9999911933972617}",20,0,-56.33307516461268,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
